127.0.0.1, 2012-10-12 11:01:02, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.031000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.010000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 200, 0.012000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:02:37, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, POST, /admin/default/create_file, HTTP/1.1, 303, 0.130000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/default/edit/home/views/defaul/view_post.html, HTTP/1.1, 200, 0.106000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/clike/clike.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/emmet.min.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:29, GET, /admin/static/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.056000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.047000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:32, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:03:36, POST, /admin/default/edit/home/views/defaul/view_post.html, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/default/view_post/1, HTTP/1.1, 200, 0.312000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/css/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/js/share.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:42, GET, /home/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:44, GET, /home/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:44, GET, /home/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:52, GET, /home/static/js/jquery.js, HTTP/1.1, 304, 0.040000
127.0.0.1, 2012-10-12 13:03:52, GET, /home/static/images/twitter.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:03:52, GET, /home/static/images/google-buzz.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:03:52, GET, /home/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:04:28, GET, /home/static/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.053000
127.0.0.1, 2012-10-12 13:04:36, GET, /home/default/user/login, HTTP/1.1, 200, 0.284000
127.0.0.1, 2012-10-12 13:04:36, GET, /home/default/user/login, HTTP/1.1, 200, 0.252000
127.0.0.1, 2012-10-12 13:04:36, GET, /home/static/js/share.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:04:40, GET, /home/default/user/request_reset_password, HTTP/1.1, 200, 0.111000
127.0.0.1, 2012-10-12 13:04:40, GET, /home/static/js/share.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:04:50, POST, /home/default/user/request_reset_password, HTTP/1.1, 303, 0.186000
127.0.0.1, 2012-10-12 13:04:50, GET, /home/default/user/login, HTTP/1.1, 200, 0.105000
127.0.0.1, 2012-10-12 13:04:50, GET, /home/static/js/share.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:06:40, POST, /admin/default/edit/home/views/defaul/view_post.html, HTTP/1.1, 200, 0.100000
127.0.0.1, 2012-10-12 13:06:48, GET, /home/default/user/request_reset_password, HTTP/1.1, 200, 0.153000
127.0.0.1, 2012-10-12 13:06:49, GET, /home/default/user/login, HTTP/1.1, 200, 0.129000
127.0.0.1, 2012-10-12 13:06:51, GET, /home/default/view_post/1, HTTP/1.1, 200, 0.310000
127.0.0.1, 2012-10-12 13:06:58, GET, /home/default/view_post/1, HTTP/1.1, 200, 0.305000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/css/calendar.css, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/calendar.js, HTTP/1.1, 200, 0.016000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/web2py.js, HTTP/1.1, 200, 0.010000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/css/web2py.css, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.020000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.022000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/js/share.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.032000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/images/facebook.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/images/twitter.png, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-10-12 13:06:59, GET, /home/static/images/google-buzz.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-10-12 13:07:32, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.182000
127.0.0.1, 2012-10-12 13:08:15, GET, /admin/default/design/home, HTTP/1.1, 200, 0.396000
127.0.0.1, 2012-10-12 13:08:19, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.205000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.167000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:08:35, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:08:50, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.242000
127.0.0.1, 2012-10-12 13:08:52, GET, /admin/default/design/home, HTTP/1.1, 200, 0.321000
127.0.0.1, 2012-10-12 13:08:57, GET, /admin/default/edit/home/views/layout.html, HTTP/1.1, 200, 0.106000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/default/edit/home/views/layout.html, HTTP/1.1, 200, 0.125000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000

127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/clike/clike.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/codemirror/emmet.min.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-10-12 13:09:03, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:11:08, POST, /admin/default/edit/home/views/layout.html, HTTP/1.1, 200, 0.113000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/default/design/home, HTTP/1.1, 200, 0.336000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.004000

127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/search.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/help.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/test_icon.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:11:13, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/default/peek/home/views/web2py_ajax.html, HTTP/1.1, 200, 0.076000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:01, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.223000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:14, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/default/peek/home/views/generic.html, HTTP/1.1, 200, 0.081000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:12:40, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/default/peek/home/views/layout.html, HTTP/1.1, 200, 0.245000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/header_bg.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/small_button.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/start.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:45, GET, /admin/static/images/menu.png, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:49, GET, /admin/default/design/home, HTTP/1.1, 200, 0.329000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/default/edit/home/views/layout.html, HTTP/1.1, 200, 0.118000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/theme/web2py.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/lib/codemirror.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/mode/python/python.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/mode/xml/xml.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/mode/css/css.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/mode/javascript/javascript.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/emmet.min.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/js/ajax_editor.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/images/save_icon.png, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-10-12 13:13:53, GET, /admin/static/codemirror/lib/codemirror.js, HTTP/1.1, 304, 0.002000
